标题,昵称,地区,评论内容,情感得分
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",雷不太空,未知,这才是文明，而不是那些宏大意识形态,0.95
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",二三四五六只炸鸡腿,未知,盲人走路基本上是不会低头看路的，要考虑下摄像头平视会不会影响对地面的识别问题,0.14
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",雪色SuAi,未知,加油啊 我爸是视网膜色素变性患者 目前视力只能说还能自理在家里面 后面很担心以后的生活，希望可以继续发展更多功能和量产，还有方言版[思考],1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",蓝色海海嗨,未知,感谢 up 实现了我一直的想法,0.89
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",forenwhb,未知,如果可以，建议增加左右两个摄像头，这样就可以对左右可能的危险做出预警，虽然场景可能不太多，但应该是有价值的,0.42
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",榕俊生,未知,你可能不是很优秀的人，但我相信你一定会是一个很好的人。——送给所有人,0.99
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",5tttttttt5,未知,咋没试试小艺看世界[doge_金箍],0.95
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",刖越,未知,"手杖必须要有方位震感反馈，不懂去找微软（微软精英版手柄），敌人脚步体感都没问题。打几把黑猴，你就能习惯你身体那个部位受到攻击，这方面国内也有一些手柄厂商「重力加速度」指向力技术做的很好的。日本任天堂是体感始祖，sony的马达方位感也很强。

「体感手杖」：引导线ai通过震感反馈引导环境感知（六轴力反馈技术可以实现全方位255级体感），

真正的盲人耳朵是需要收集大量实时「数据」地，不能在给他耳朵增加负载了（话痨只会干扰盲人环境判断）
图片无关",1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",魂明河,未知,@华为终端@华为@华为中国,0.98
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",一条大骨头,未知,功德无量啊兄弟[打call],0.77
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",木易酱来了,未知,感觉还是脑机接口更有前景和意义。这个产品对于盲人也仅仅是锦上添花，也改变不了盲人呆在室内是最好的选择，就是你不能改变盲人外出困难这件事。你看赵主任，她日常行动是很快的，这些辅助性的东西不能带来质变，成为她盲人生活中不可缺少的，但在脑机接口上发力，却可以给盲人一个真正的眼睛。,1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",LunLunLunZ,未知,其实既然都盲人了，为啥还得要以眼镜的形态呢，硬件空间太小,0.06
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",东门月,未知,支持！[打call],0.58
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",没名字容易被误伤,未知,有一个非常严重的问题就是如果到了信号不好的地方。。。,0.09
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",1叫我大聪明,未知,我觉得方向应该用压力来提示，眼镜脚上用个小装置给头部压力，哪边大就往哪边，这样也不会耽误听觉,0.22
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",贝拉瓦,未知,这就不得不说到特斯拉FSD的纯视觉方案了（硬件便宜），应该推特@一下马斯克，让特斯拉也整个AI眼镜。,0.99
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",演员の自我修,未知,"这种模式不看好，脑机接口图形反馈才是正道。提几个问题，1，电池续航问题，保持轻量化和续航是矛盾的，持续不断的探测消耗电量加上冬季和持续使用的电池衰减，走在路上突然电量不足，如何是好。2,持续不断的声音纠错会很烦躁。3，过马路的探测模式，是基于摄像头的，摄像头角度受限原因，感觉还是挺危险的。4，如果非要构思未来ai解决盲人上路的办法，还是ai代步工具，直接说地点就好。看不见只是为了上路完全无意义。",1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",草为什么我要,未知,你,0.53
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",三年二班饮水机张志强,未知,感觉可以改成那种定制的 就是盲人他活动范围其实就是在家附近的几公里 每个人有自己的一个数据库 这样有时候离线也能用,0.75
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",Crazy鱼神,未知,UP主的想法很好，我也希望人类能早日解决盲人看不见的问题。不过感觉这个计划的难点是如何让真正的盲人真的看得见，因为据我浅薄的知识得知盲人的致盲原因是分几种的，大部分都是和神经有关的，而up主的测试是基于一个视力正常但只是眼睛被盖着的人，但盲人有一些是视力神经出问题了，所以up主设计的这款眼镜他们真的能用得上吗？,1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",小学生1006,未知,如何加入开源开发呢,0.4
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",素心满盈心理建设,未知,你们很棒！替那些需要这些东西的人感恩你们。祝你们一切顺利，拿大奖！加油！,1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",高阁丶,未知,涉及到遮挡，视野高度，视野稳定性提高AI识别度，胸部以及以上部位比较好，而且要3-4个摄像头协同以防意外发生，我的意见就是和内衣似的一件衣服，在领口左右各一个摄像头，然后传感器到挂耳左右再各一个摄像头，全部采用广角摄像头，保证整体视野的稳定性，结合云平台，可以尝试做到车辆停车那种的实时3d运动模型。因为可以容纳电池的地方也多 基本上也能保证续航，也有更多的地方放置更多运行模块，并且还能实现本地化短缓存内容，不至于网络波动（电梯内也可以短时间离线运行）就导致情况失控,1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",樽前笑谈人依旧,未知,你太强了,0.15
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",超大拳头锤捶我,未知,本科的时候一直有一个很想实践的想法！就是把眼睛蒙住，体验作为盲人的一天。然后把这一天用视频拍下来，视频怎么拍怎么配乐这么剪辑也有一些巧思[星星眼],1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",请以后努力,未知,下一期我想看美女,0.49
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",56879213,未知,很有意义的事，这才是科技的力量,0.98
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",乱序Robin,未知,感觉可以视角更广一些，这样或许能预判一些视野外的事情会发生，当然这样可能信息也会变得多变的复杂，怎么处理信息的传递也是个问题[笑哭],1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",gyx7635,未知,我嘞个《带上她的眼睛》,0.58
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",蒲浦噗,未知,华为手机好像直接可以引导,0.74
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",绯红铁碎牙,未知,很有意义的一件事，坚持下去，找到更多的光亮,0.93
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",PHYSICS大王老师,未知,感觉有道理，我想去试试，先发个评论立个项[喜极而泣][喜极而泣],0.73
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",整天不知道干什么,未知,很多盲人是后天致盲的，他们不一定‘愿意’学习盲文盲杖等，是不会的。社会对他们的包容程度完全看他们身处何地，相对而言，出门在外，他们需要有‘信任度高’的人带领和对话，不是你弄出来的这些能解决问题的,0.98
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",360°光,未知,up可以和其他公司合作商业化，商业化是对视障人士最大的帮助！加油！[支持][支持][支持],0.92
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",乱舞灭Crazy,未知,加油楼主，不断努力，总有一天会接近完美，,0.92
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",凯神物流总经理,未知,任重而道远，千里之行，始于足下。这是一个好的开始，相信up能飞的更远！[支持][支持][支持],0.86
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",时光如此z,未知,加上导航的话已经完全可以投入使用了,0.38
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",庞滁晴狩,未知,我觉得你可以再改改，因为也有闯红灯违规交通规则的人群，这些ai该怎么应对,0.68
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",伟大的石桥大人,未知,给你俩币[呲牙],0.45
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",銘-ge,未知,残障人群最后还是得靠机械飞升重获新生,0.36
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",有趣sky,未知,我很佩服盲人的，老家村子里有对盲人夫妻（不过他们生的孩子是正常的）男的每天都要走到镇子上去（算是蛮繁华的吧，县级市）四五公里，一天一个来回，也许他能看到一丝丝光影？没有过多的去了解他们，以前外地搬来的,0.97
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",谁是笨蛋小猪,未知,感觉也许可以参考一下自驾的逻辑 fisheye camera+ridar不过这样造价就会偏高,0.93
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",提瓦特在逃兰纳罗,未知,当过七天盲人，真的建议出,0.23
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",经典OH,未知,"要是有认识的盲人朋友就好了，盲人长时间已经习惯了，走起路来肯定比up更熟悉，也更能体会到区分和作用，提意见也是最真实的。

自己上的话可能有些隐藏问题没发现",0.96
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",l雅轩l,未知,这才是科技该有的样子,0.75
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",NaTsuYu9584,未知,"如果以下數個內容是有可能解決的話會很好用很多
1.
以盲道為標準盲人不一定要一直在盲道上
既然路上有大量障礙物，只要平行線上
跟隨其他行人不會更好嗎
2.
鏡頭尋找物件明顯記憶力很差，理論上能夠鎖定某件物件，手部遮擋是必然，目前看得出來遮擋後會有很大機率指引到其他相同物件上
原本西瓜時第一排的，因為第二排有包裝其實一開始並沒有認識上，但鏡頭廣角加上手部遮擋後就變成第二行
3.
我也是做開發，我覺得開發者都不敢試用的產品
怎樣可能給一個人接近完全依賴你的產品生存？
4.
然後到底給盲人留空眼睛部份到底是有什麼用
改成能夠插多張卡，大電池不更好嗎
要不就本地運算，反正都要帶台手機了
就是不知道AI需求吃多大，語音回報會很基本
當然那種尋找物件的還是需要大模型，那就雲端處理
但總感覺上帶路那種基本用途，就可以本地運行",0.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",彼岸小牛,未知,還是等馬賽克的人機介面吧⋯⋯這才是終極解決盲人的困擾,0.09
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",Mfus_,未知,最新的 DeepSeek ocr 用上会有更好的效果不,0.65
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",虾仁素面,未知,"酷
b̴̵̶̷̸̡̢̧̨̛̖̙̗̘̜̝̞̟̠̣̤̥̦̩̪̫̬̭̮̯̰̱̲̳̹̺̻̼͇͈͉͍͎̆̀̅́̄̂̃̇̍̈̌̉̋̊̎̔̏̓̐̒̑̽̾̿̀́͂̓̈́͆͊͋͌̚̕ͅ͏⃒͓͔͕͖͙͚᷂᷊᷿͐͑͒͗͛ͣͤͥͦͧͨͩͪͫͬͭͮͯ᷀᷁᷃᷄᷅᷆᷇᷈᷉᷾⃑⃐⃖⃗⃛⃜͘͜͟͢͝͞͠͡⃝⃞⃟⃡⃤⃥⃦⃪⃫̴̵̶̷̸̡̢̧̨̛⃨⃬⃭⃮⃯̖̙̗̘̜̝̞̟̠̣̤̥̦̩̪̫̬̭̮̯̰̱̲̳̹̺̻̼͇͈͉͍͎⃧⃩⃰︤︥︦̆̀̅́̄̂̃̇̍̈̌̉̋̊̎̔̏̓̐̒̑̽̾̿̀́͂̓̈́͆͊͋͌̚̕ͅ͏⃒͓͔͕͖͙͚᷂᷊᷿͐͑͒͗͛ͣͤͥͦͧͨͩͪͫͬͭͮͯ᷀᷁᷃᷄᷅᷆᷇᷈᷉᷾⃑⃐⃖⃗⃛⃜͘͜͟͢͝͞͠͡⃝⃞⃟⃡⃤⃥⃦⃪⃫⃨⃬⃭⃮⃯⃧⃩⃰︤︥︦f̴̵̶̷̸̡̢̧̨̛̖̙̗̘̜̝̞̟̠̣̤̥̦̩̪̫̬̭̮̯̰̱̲̳̹̺̻̼͇͈͉͍͎̆̀̅́̄̂̃̇̍̈̌̉̋̊̎̔̏̓̐̒̑̽̾̿̀́͂̓̈́͆͊͋͌̚̕ͅ͏⃒͓͔͕͖͙͚᷂᷊᷿͐͑͒͗͛ͣͤͥͦͧͨͩͪͫͬͭͮͯ᷀᷁᷃᷄᷅᷆᷇᷈᷉᷾⃑⃐⃖⃗⃛⃜͘͜͟͢͝͞͠͡⃝⃞⃟⃡⃤⃥⃦⃪⃫̴̵̶̷̸̡̢̧̨̛⃨⃬⃭⃮⃯̖̙̗̘̜̝̞̟̠̣̤̥̦̩̪̫̬̭̮̯̰̱̲̳̹̺̻̼͇͈͉͍͎⃧⃩⃰︤︥︦̆̀̅́̄̂̃̇̍̈̌̉̋̊̎̔̏̓̐̒̑̽̾̿̀́͂̓̈́͆͊͋͌̚̕ͅ͏⃒͓͔͕͖͙͚᷂᷊᷿͐͑͒͗͛ͣͤͥͦͧͨͩͪͫͬͭͮͯ᷀᷁᷃᷄᷅᷆᷇᷈᷉᷾⃑⃐⃖⃗⃛⃜͘͜͟͢͝͞͠͡⃝⃞⃟⃡⃤⃥⃦⃪⃫⃨⃬⃭⃮⃯⃧⃩⃰︤︥︦j̴̵̶̷̸̡̢̧̨̛̖̙̗̘̜̝̞̟̠̣̤̥̦̩̪̫̬̭̮̯̰̱̲̳̹̺̻̼͇͈͉͍͎̆̀̅́̄̂̃̇̍̈̌̉̋̊̎̔̏̓̐̒̑̽̾̿̀́͂̓̈́͆͊͋͌̚̕ͅ͏⃒͓͔͕͖͙͚᷂᷊᷿͐͑͒͗͛ͣͤͥͦͧͨͩͪͫͬͭͮͯ᷀᷁᷃᷄᷅᷆᷇᷈᷉᷾⃑⃐⃖⃗⃛⃜͘͜͟͢͝͞͠͡⃝⃞⃟⃡⃤⃥⃦⃪⃫̡̢̛⃨⃬⃭⃮⃯̖̙̗̘̜̝̞̟̠̣̤̥⃧⃩⃰︤︥︦̆̀̅́̄̂̃̇̍̈̌̉̋̊̎̔̏̓̐̒̑̚̕酷
酷̓",0.94
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",George好人,未知,不知道这样的组合行不行：一个背心前后都有小型毫米波或者激光点阵雷达，用于地形扫描，或者差不多的帽子，再加上这个眼镜，作为补充（iPhone相机的那种点阵激光雷达可以考虑一下）[吃瓜],0.93
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",她的肥皂香味,未知,"@华为 @华为招聘 @华为中国 
此子能拿到你们投资吗？",1.0
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",凌_百合至上,未知,這個很棒,0.53
"""失去""双眼，我用自制的AI眼镜体验失明的一天...",JF-我就说我是色P吧,未知,这才是科技发展的意义,0.93
