标题,昵称,地区,评论内容,情感得分
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小手冰凉,江苏,@雷军: 车规级抽纸盒，研发理念，经常开车的朋友都知道，在需要纸巾的时候，总是找不到，不那么方便，为什么没人发现呢，我把我的团队集合在一起经过多次研究，一定要解决这个问题，首先要解决材料的问题，我让我的团队分别在南极，赤道，做材料耐热和耐寒实验经过了30万个小时的测试，能让温度正负100度不影响使用，这样南方的北方的都可以用，为了让纸抽盒更方便，决定在材料上再升级，加入了磁吸技术，知道这个技术有多贵嘛，为了让广大消费者能用得起，我要求我的团队把成本控制下来，经过30万小时的研究，终于突破了，这样我们的车规级纸抽盒就拥有了1.68亿中摆放模式，并且这纸抽盒的摆放角度比90度都90度，更厉害的是这个材质的厚度比一元硬币还薄，这个世纪性难题终于解决了！,0.08
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,大冰,新疆,要是有这个功能就牛了[捂脸],0.15
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,雷厲風行υ🥷⃤୧,浙江,🔋,0.5
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,魔法少女岳云鹏,广东,特别好奇……带这样的眼镜去高考的话……,0.99
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,淏远,安徽,雷总，你管管5⃣️大吧,0.93
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,一沬,安徽,提议给盲人做导航眼镜感觉真的有用，（没有恶意哦）[微笑],0.61
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,池池,上海,今晚直播毫无诚意，可以归纳为四个字，大家请看图,0.02
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,一路繁花,江苏,我心中的AI眼镜、小爱同学，左眼帮我调230，右眼帮我调350，散光50，谢谢,0.42
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,云蔓Cake,福建,今天我排在2.5万，你们知道有多难吗,0.32
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,新疆红薯螺丝打了贝贝,江西,多少钱[看][看],0.39
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,糯米,福建,是这个吗[捂脸],0.05
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,千须,陕西,叔，眼镜发布了，啥时候发布个价格便宜的袜子内裤衣服三分的洗衣机，我累了，一周一洗，我不想把时间浪费在手洗内裤袜子[流泪],0.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,善念🌿致远,内蒙古,,
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,一口芝士,河南,近视怎么办[憨笑],0.77
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,㎏,河南,朋友们，为了「17」这个名字，我们内部其实争论了很久，很久。我自己也想了整整一年。我们一直在想：我们，到底该不该跳过「16」，直接升级到「17」？那是一段非常煎熬的日子，有整整180个夜晚，我几乎都没怎么合眼。组织大家开了18次会议，我和团队反复推演，一遍遍说服我们的高管团队。最终，我们决定：不妥协，不将就！顶住所有的压力，直接发布——17！[热化了],0.95
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,金光灿灿！,河南,雷总您好 能不能说一下如果明年提车需要交购置税和补贴没有了怎么办？这才是真实订车车主最关心的事！算下来三万左右了，不是一个小数字！！！,0.18
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,907,四川,雷总能出一款小米女友么[舔屏],0.96
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,飞起来,湖北,请一定重视ai眼镜，这个产品做好了感觉又是一个巨大的单独赛道。,0.8
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,中可爱,海南,爸爸 考试可以作弊了吗,0.99
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,外星猫族,四川,这个可以配度数吗，我这个近视的人真的很想要[流泪][流泪][流泪],1.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,滁州002（找百补选手）,安徽,重复直播，没有一个问题在点子上[黑脸],0.14
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,婷姐姐吖,广东,军儿，你要是用这个照片当头像，我马上买一辆小米su7[钱][钱][钱][钱][钱],0.01
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小刘鸭🐣,贵州,粉了雷总这么久，买了人生第一辆车，身份信息问题导致13分钟才下定，问了一晚上的问题是废话文学一堆，表演成分十足，今晚是对你失望的一天[酷拽],0.26
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,z Z,河南,雷总考虑一下近视的人[求抱抱],0.93
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,老王不黄,山东,雷总我想知道汽车防晕的51%是怎么来的？数据是怎样的？[看],0.38
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,好看的欣欣呀。,河南,什么时候能出一个自动调节近视度数的[黑脸],0.74
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小秋,安徽,车主关心的问题一个不回应，真心喜欢yu7，真心想提yu7的车主才关心那些问题，一个都没回应…[苦涩],1.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,诺昕,浙江,那个男孩好冤屈啊,0.88
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,人生若只如初见,陕西,雷总这是真的吗,0.96
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,抽象,广东,"如果一副眼镜具备这几种功能必定大卖
第一：可以透视
第二：可以停止时间
第三：卖9块9",0.1
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,鸡你太美,安徽,能开透视吗，或者是调度数[看],0.68
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,动漫推荐~,河南,今天我排在3w，你们知道我有多难吗,0.28
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,Yuki,福建,雷总请问这个轮毂封板能拆掉吗[捂脸],0.02
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,广岛小男孩,山东,雷总！抽空看看抖音，有人@你！！生活不只是生意！！！,0.63
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,BIUBIU,江苏,完了，这片净土又成了秽土了。,0.69
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小祥哥.,湖北,？,0.53
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,凡尘俗子,浙江,,
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,箩€花嫁,山东,那我期末是不是可以不挂科了[思考],0.83
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,韩g,河南,人缘快败完了,0.8
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,壮壮麻麻,宁夏,我心中的AI眼镜、小爱同学，左眼帮我调230，右眼帮我调350，散光50，谢谢[抱拳][抱拳][抱拳][抱拳],0.26
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,虫虫不动,四川,雷总，雷总，做款这种好吗？最好能显示战斗力。[可怜][可怜],1.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,风平浪静云无声,贵州,可是我散光,0.5
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小丫优选,福建,以后跟戴眼镜的聊天都要小心[捂脸][捂脸],0.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,遇安.,江西,王腾：[杀马特][杀马特][杀马特],0.49
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,达文西,福建,我们的眼镜能防尘近视的人还能用[尬笑],0.78
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小猴叔叔,广西,说个价格让我死心[捂脸]，还有能带度数吗,0.22
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,斯锅异,广西,这场直播彻底让车主在友商面前抬不起头,0.11
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,九零一,新疆,雷总你好，我们是中国人，不是日本人[泣不成声][泣不成声],0.98
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,肖肖呀,广东,自从买了小米汽车[看]车友们都很热情...,0.9
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,阿伦·艾弗森-重庆分森（有社保）,重庆,我是一边吃西瓜，一边看雷总直播[捂脸],0.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小闫,河北,别卖了雷总，你会有吃不完官司，以后澡堂带着眼睛，拍照方便了,0.77
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,🐾共产接班人☭,山东,“首先呢它戴上去很帅”,0.67
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,利辛紫俊兄弟陆娟娟，长安 红旗  极狐,安徽,雷总：网友呼喊你送他个自拍杆[捂脸][捂脸],0.05
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,幸福and幸运,河南,看到一个评论：我心中的AI眼镜、小爱同学，左眼帮我调230，右眼帮我调350，散光50，谢谢。,0.28
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,小小名er,山东,雷总，对于ai眼镜我相信小米的初衷是给更多近视的人带来更智能更科技的佩戴体验，但是昨天我去了小米之家问了镜片的价格。实在是贵的太离谱了，去小米指定的配镜店配两个镜片要4000多，能买ai眼镜两个。希望雷总可以把ai眼镜的配镜业务做的平民化，毕竟ai眼镜能整天佩戴的肯定是优先那些近视的人[感谢][感谢][感谢][感谢],1.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,🍊.,山东,那我考试的时候是不是可以问一下这道题怎么做？[灵机一动],0.91
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,BrEEze,河南,要有度数的 雷总[抓狂][抓狂][抓狂][抓狂],0.89
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,星岩Pro,四川,,
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,早上不好,云南,爸 吃饭了吗？,0.71
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,番茄不喜欢西红柿,江苏,雷总看他这么努力，要不要考虑下送他个自拍杆,0.93
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,Ther_E🏅,黑龙江,高考能带不 军,0.86
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,糖糖抄袭者,福建,近视眼的话要怎么戴这个眼镜？,0.98
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,有Z青年,新疆,[杀马特]肉夹馍就你小子做的最好,0.93
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,㎏,河南,一粒米煮熟20分钟，我一锅米煮了10万小时，经过10万小时用心烹饪,0.2
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,森哥哥室内设计,云南,小姐姐们，以后出去约会，小心戴眼镜的哦，一不小心就成女主角了！[捂脸][捂脸]除非能透视，不然我买不起[尬笑][尬笑][尬笑],0.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,魔术师小帅,上海,我有一个不成熟的想法[熊吉],0.98
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,Yun,四川,听了俩小时.没有回答准车主的问题.当晚出现的身份错误系统异常导致明年提车的车主！怎么办[发呆],0.42
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,王二鹏,山东,浪费两小时，看了一场不知所云的直播，用户想得到解答的问题一个不说[酷拽],0.0
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,moon萌,新疆,雷总～我们视力不好近视散光本身就戴眼镜的咋办[捂脸],0.52
小米首款AI眼镜，都有哪些有意思的功能？我跟大家详细介绍一下,💤.,甘肃,考试可以带进去吗[思考],0.98
